Housing ID,price,area,bedrooms,bathrooms,stories,mainroad,Mainroad1,guestroom,Guestroom1,basement,basement1,hotwaterheating,Hotwaterheating2,airconditioning,Airconditioning3,parking,prefarea,Prefarea1,furnishingstatus
Housing id -12570,2526990.6813123673,7604.405672323128,5.3422129417134565,2.9145176345606316,2.6366823622871918,yes,1,no,0,yes,1,no,0,no,0,0.7189416405586673,yes,1,furnished
Housing id -12571,9280846.757670093,14273.623987762638,5.350125004338542,1.1613100551256816,1.1706508251102397,yes,1,yes,1,yes,1,yes,1,yes,1,0.3182475851951212,no,0,semi-furnished
Housing id -12572,9611721.847455507,12059.591413156302,1.3912277534874882,3.1972890270325567,2.7104185790156605,no,0,no,0,no,0,yes,1,no,0,2.963069134985668,no,0,semi-furnished
Housing id -12573,3991667.715320916,4774.7294908553,2.689146756481235,1.356938649954123,3.061219476941126,no,0,yes,1,no,0,yes,1,yes,1,1.3759379674619945,no,0,unfurnished
Housing id -12574,10775053.765444372,7147.794193803592,3.962489744433791,2.2012142044266954,3.663323274998859,yes,1,no,0,yes,1,no,0,no,0,2.6835660495745843,no,0,unfurnished
Housing id -12575,7231798.1639301395,11356.307603612153,2.079580926517492,3.6501926573440295,1.2226632425327404,no,0,no,0,no,0,yes,1,no,0,1.2668564914349096,no,0,furnished
Housing id -12576,11701971.181041118,6491.8663932161535,2.99399083761519,3.7584009300491776,3.6800620144128686,yes,1,no,0,no,0,yes,1,yes,1,2.673773599240141,no,0,furnished
Housing id -12577,2426293.1602428174,8108.402896543237,2.5662252353342527,2.5843097443601906,2.371996913048092,yes,1,no,0,yes,1,yes,1,yes,1,0.14806110305528652,no,0,unfurnished
Housing id -12578,11907272.81064517,7509.028284703172,3.080234223920197,2.4091664179722474,3.0767897701649694,no,0,yes,1,yes,1,yes,1,yes,1,1.7765058118266732,yes,1,furnished
Housing id -12579,10295304.869491044,14083.07437743849,2.93441642979645,1.4064129158262526,3.7686025405856385,yes,1,yes,1,no,0,no,0,no,0,2.526889197579375,no,0,furnished
Housing id -12580,7921283.612404427,14862.713173917035,4.6030969006719005,3.8653867108642097,3.7997042082542136,no,0,no,0,no,0,yes,1,no,0,2.4455141476535607,no,0,semi-furnished
Housing id -12581,7014758.642619345,9700.874586983851,2.453344789813886,2.5323284272201314,1.5042666078927818,no,0,yes,1,yes,1,no,0,yes,1,1.326126817683765,yes,1,semi-furnished
Housing id -12582,8620438.268277142,13565.194563806339,3.7289140252318393,1.3646562147004029,3.6397872938425495,no,0,yes,1,no,0,no,0,yes,1,0.14566722745218075,no,0,furnished
Housing id -12583,10392488.831656903,12691.855828929136,4.603272346733748,2.2921413654059166,3.6930638120000663,no,0,yes,1,yes,1,yes,1,yes,1,0.14392151596174074,yes,1,semi-furnished
Housing id -12584,4260217.915505765,12086.099816723727,4.516454005091228,1.3599360224340586,2.7725989790947168,yes,1,no,0,yes,1,no,0,yes,1,2.8928094742152686,no,0,semi-furnished
Housing id -12585,12324306.407948127,3297.7423635608457,1.423184029773166,3.0291071166715504,2.515391333196998,yes,1,no,0,no,0,no,0,no,0,2.6503888831328695,no,0,semi-furnished
Housing id -12586,7760580.640425513,12239.491336752719,2.0980821773366873,2.567476600594556,3.9805759743959017,yes,1,no,0,no,0,no,0,no,0,1.914777254466566,yes,1,furnished
Housing id -12587,2936247.3543865476,15945.829948301149,2.5068494264275905,1.8959372220255577,3.8113094668457697,yes,1,no,0,no,0,no,0,no,0,1.9370422696947154,no,0,furnished
Housing id -12588,2427919.5563894203,14507.884089016823,2.367261093615268,3.6272167785310794,2.171648388039253,no,0,no,0,yes,1,no,0,no,0,1.5628137158174447,yes,1,unfurnished
Housing id -12589,8619089.843014527,6131.6117647347355,1.3086191810899874,3.8996929871608472,3.749249012512316,yes,1,no,0,yes,1,yes,1,yes,1,0.31945469199496834,yes,1,semi-furnished
Housing id -12590,11329916.507281782,10798.895767868009,1.558245303627164,2.5482589674404164,2.8810582264266262,no,0,no,0,yes,1,yes,1,no,0,1.9699278261154802,no,0,furnished
Housing id -12591,5845832.026906633,8886.083734428112,4.340423612486907,1.3389356788956965,3.567086262738498,no,0,no,0,no,0,yes,1,no,0,1.7483039794920683,yes,1,unfurnished
Housing id -12592,12039519.430532927,12596.064867525609,4.8211822083826785,2.7173289938173584,3.2562233067664943,yes,1,yes,1,no,0,yes,1,yes,1,0.9152074159438651,yes,1,furnished
Housing id -12593,7597939.423501229,9095.439627867572,2.5179621470261386,2.407861213528344,1.4898274930288222,no,0,yes,1,no,0,no,0,yes,1,2.1752525644957665,yes,1,furnished
Housing id -12594,12651765.594304344,5253.801873235719,5.748436795927364,3.7875013511932654,2.1088264993334884,no,0,yes,1,no,0,no,0,yes,1,0.9990864600305069,no,0,furnished
Housing id -12595,5813179.16170537,4564.167562935702,5.1624057878632135,1.154989547961309,2.932185978332173,no,0,no,0,no,0,no,0,no,0,1.6722632037813652,yes,1,furnished
Housing id -12596,9956989.821659382,12321.609933571439,1.9289060365034607,1.2659784206257945,2.1038543299579304,no,0,yes,1,no,0,yes,1,yes,1,0.9766489053892883,no,0,furnished
Housing id -12597,7304507.3741499195,4570.752461326483,5.150747965589103,3.083093466047079,1.1607094004634606,yes,1,yes,1,no,0,no,0,no,0,2.7792115097279733,yes,1,furnished
Housing id -12598,12190775.531237543,2063.856829507359,1.2456140435027727,3.826588740264609,2.5151661962618137,no,0,yes,1,no,0,yes,1,no,0,0.10812561441240354,no,0,semi-furnished
Housing id -12599,4439279.322863949,6171.596877075587,5.354825721262227,3.489395421741201,3.833927508555154,no,0,yes,1,no,0,no,0,no,0,1.7201496864657588,no,0,semi-furnished
Housing id -12600,4492714.452690719,3968.444892181616,2.0447126343173756,1.149750014310587,2.719854016710334,no,0,yes,1,yes,1,yes,1,no,0,1.354002100270056,yes,1,semi-furnished
Housing id -12601,9693699.6823592,12516.84634809173,4.064916732408333,3.9647171589250534,3.537427912722109,no,0,yes,1,no,0,no,0,yes,1,2.043758718897882,yes,1,semi-furnished
Housing id -12602,7725598.026906727,4780.927047899542,1.6408368832393645,3.219876433351698,3.222839340572869,no,0,no,0,yes,1,no,0,yes,1,0.8427463495046151,yes,1,furnished
Housing id -12603,8159910.8050583275,13103.164618221792,3.6943640523343175,2.829313355290667,1.3350688177429042,yes,1,no,0,yes,1,yes,1,yes,1,1.3806743746826187,yes,1,unfurnished
Housing id -12604,5804062.390588277,8165.910945951893,1.1381776798992234,2.0429743319362133,1.2787073465680465,yes,1,no,0,no,0,yes,1,yes,1,1.6831835566761177,no,0,unfurnished
Housing id -12605,3723067.123272566,9931.998853624935,1.6446773845469171,3.3363086080712323,1.4620183445566477,no,0,yes,1,yes,1,no,0,no,0,1.7411501392534392,yes,1,unfurnished
Housing id -12606,6579583.766062921,10443.978391026885,1.6853910430794052,1.3356144270608619,1.7867410728175717,no,0,yes,1,yes,1,no,0,yes,1,2.1263660735863583,yes,1,furnished
Housing id -12607,7352595.548454609,10802.651245890727,1.8886654433342467,1.8819878286219374,2.0527468479013207,yes,1,yes,1,yes,1,no,0,no,0,2.8567851418093575,no,0,unfurnished
Housing id -12608,12144248.752764188,5864.677712522897,2.170569130450079,2.4626199338944206,2.6090975528058467,yes,1,no,0,no,0,no,0,no,0,2.9644117852740623,no,0,unfurnished
Housing id -12609,13018896.214760303,5140.0745249553265,4.818137236373595,1.5871991255079285,2.9195167505071167,yes,1,no,0,yes,1,no,0,no,0,2.70302406175548,yes,1,furnished
Housing id -12610,2383407.2781583113,14761.131707021874,4.191841340352493,3.768777355811549,2.8497580830020395,no,0,yes,1,yes,1,no,0,yes,1,0.7863843337901196,no,0,unfurnished
Housing id -12611,10300917.429088071,16172.794348380998,2.0158236408293506,3.9979383304488936,2.602674799206012,no,0,no,0,no,0,no,0,yes,1,1.6218168889675515,yes,1,furnished
Housing id -12612,12344282.647560773,15975.422293621186,1.6607409852894945,3.4397530489174297,1.027378549986564,yes,1,yes,1,no,0,no,0,no,0,1.4879000008156957,yes,1,unfurnished
Housing id -12613,10037548.390665926,6772.2654886519995,3.4512994749952535,2.9023899646080036,1.4011780377710452,yes,1,yes,1,no,0,yes,1,no,0,2.7641974156456826,no,0,furnished
Housing id -12614,4677835.420069495,15744.217873215995,1.8486388837632608,1.3578387259726967,3.2920293401473986,no,0,yes,1,no,0,no,0,yes,1,1.5807725888015367,yes,1,unfurnished
Housing id -12615,12958087.339985697,13440.580194385457,5.206645153679513,2.6540683334044264,2.8322178781518117,yes,1,yes,1,no,0,yes,1,yes,1,2.597587211544977,no,0,furnished
Housing id -12616,9480797.181997245,10970.851916711097,5.625520079407128,2.418739039644772,3.369643991407142,no,0,no,0,yes,1,yes,1,no,0,2.4206744695545606,no,0,unfurnished
Housing id -12617,11109789.691072922,10377.63216303948,5.412655848671861,1.3402973553556548,3.5321084338323314,no,0,yes,1,yes,1,no,0,yes,1,0.35019398433119,no,0,semi-furnished
Housing id -12618,13226657.55665131,7533.813774270541,5.551581263067232,3.0135596725625318,2.6899391287390158,no,0,no,0,yes,1,no,0,no,0,0.46161293972973183,yes,1,furnished
Housing id -12619,5932025.388908052,11175.015451199453,3.6133150524289466,2.845918701226334,2.678786127712039,yes,1,yes,1,no,0,yes,1,yes,1,1.1636710441670925,yes,1,furnished
Housing id -12620,11292278.519376326,5729.649924324284,4.998588024779988,3.6796929940428447,3.007307390158305,yes,1,yes,1,yes,1,no,0,no,0,0.5170703287110625,no,0,furnished
Housing id -12621,3747934.2969935555,14459.667721024409,4.366497469843645,2.151479931331236,2.3268350106513958,yes,1,yes,1,yes,1,no,0,no,0,2.3925984311500854,yes,1,furnished
Housing id -12622,10611728.821386935,4996.776401340699,1.112613025054421,1.717550839395947,1.2009300522386956,yes,1,yes,1,no,0,no,0,yes,1,0.6636881157607565,no,0,unfurnished
Housing id -12623,7237271.962543163,14921.987815535967,2.8980644067362107,3.525301078956315,3.8242876881804984,no,0,yes,1,yes,1,yes,1,yes,1,0.4796860409646878,yes,1,unfurnished
Housing id -12624,6800313.036301899,2745.4720109110403,5.315416393058083,2.4338938328246753,3.425183920597438,yes,1,no,0,yes,1,no,0,no,0,0.6858027153320116,yes,1,semi-furnished
Housing id -12625,10415505.84113653,8077.66568276959,5.274388863842733,3.270816525847589,1.6134261109920294,no,0,no,0,yes,1,yes,1,yes,1,0.04912227149776427,yes,1,semi-furnished
Housing id -12626,7996546.092096417,11783.58037837124,2.2766925009526315,2.633193590233462,3.263089422102521,yes,1,yes,1,no,0,yes,1,yes,1,1.9959389820114306,yes,1,unfurnished
Housing id -12627,4143390.4280286185,16008.602847132675,5.230968141364794,1.6459206264868032,1.5071283323543891,no,0,no,0,yes,1,no,0,no,0,2.263586223132479,yes,1,unfurnished
Housing id -12628,11404081.120337004,9782.44570636124,5.317328126509525,1.4175288476941121,1.355336492655121,yes,1,yes,1,no,0,yes,1,yes,1,0.05781585888258012,no,0,furnished
Housing id -12629,2618090.4954627776,3641.5721656520764,1.3960626669648104,1.8907190829638343,2.3583401466371803,yes,1,yes,1,yes,1,yes,1,no,0,2.774733819912819,yes,1,furnished
Housing id -12630,2815441.0672265976,15678.94651025017,4.514501954724194,2.4565733108988606,2.0932242865351802,no,0,no,0,yes,1,no,0,no,0,2.1018135118302492,yes,1,furnished
Housing id -12631,4152883.9107985687,13450.334115261088,2.3519626941174923,1.2369428804281954,2.9369087367356608,yes,1,yes,1,yes,1,yes,1,no,0,2.111851373496621,yes,1,unfurnished
Housing id -12632,12712465.008790772,2944.8457673209778,3.001368170749829,3.5484280907945904,3.8121187502080183,yes,1,yes,1,no,0,yes,1,no,0,1.1772876951175584,no,0,furnished
Housing id -12633,11818567.204892898,10799.855756041674,5.1919504941859635,3.307466894285128,1.223031182798585,yes,1,yes,1,yes,1,no,0,no,0,0.22363460140709723,no,0,unfurnished
Housing id -12634,4238144.582308836,8240.70876815332,5.652949522678911,1.5315851950176498,3.811023237066481,no,0,no,0,yes,1,yes,1,no,0,2.942187284721502,no,0,unfurnished
Housing id -12635,13150587.713338694,6882.370568311027,5.519771791880048,3.0200282774574663,3.5191266818104854,yes,1,yes,1,no,0,no,0,yes,1,1.6116461246655953,no,0,furnished
Housing id -12636,9483348.137907341,2255.3023309940168,3.613677439948037,1.9214513154960202,3.19266012907368,no,0,no,0,yes,1,no,0,no,0,2.009253829884193,no,0,unfurnished
Housing id -12637,3992692.735376116,3536.1841794311995,1.7607567239070323,3.866323854686258,1.4433638772207507,no,0,no,0,yes,1,yes,1,no,0,1.5154971014970426,yes,1,furnished
Housing id -12638,12919882.39289191,12922.011125500398,2.4021486814852793,3.482286018931496,3.862423439781701,yes,1,yes,1,no,0,no,0,no,0,1.3614707536722064,no,0,semi-furnished
Housing id -12639,12903009.342332633,5839.9683864981125,3.846882290749848,1.1814070392434162,2.8598977509628893,yes,1,yes,1,no,0,no,0,yes,1,2.0865647720806253,yes,1,semi-furnished
Housing id -12640,9269710.388121432,15053.20374783573,3.062501090132929,3.192783569367652,2.903490586842319,no,0,no,0,no,0,no,0,no,0,1.2065450612103035,yes,1,furnished
Housing id -12641,8276911.214092987,14480.237487402324,5.424673609329048,3.9170378791184506,2.250508877789727,yes,1,no,0,yes,1,yes,1,yes,1,1.8389275240622922,yes,1,unfurnished
Housing id -12642,7013333.761222074,10175.916286561187,2.591346814951668,3.886639012474661,2.4756155769156747,no,0,yes,1,no,0,yes,1,yes,1,1.6141004218015538,yes,1,unfurnished
Housing id -12643,2193342.2721857536,3385.5822063301675,5.507564551784552,1.7075173068924423,3.7517932052998786,yes,1,no,0,no,0,yes,1,yes,1,1.4106715982398033,no,0,semi-furnished
Housing id -12644,6146469.012764402,13606.06201219632,2.9921358217196747,3.0770367759665547,3.90148489360433,no,0,yes,1,yes,1,no,0,no,0,2.7592177270814946,yes,1,semi-furnished
Housing id -12645,12632288.607095541,3300.6377215466287,3.5103548508523073,1.3398076533616692,1.2878594570893795,no,0,yes,1,yes,1,yes,1,yes,1,1.75278787702879,yes,1,furnished
Housing id -12646,4723323.329454737,6247.315548150092,2.514503611870138,3.76756512763761,2.985070790011153,no,0,yes,1,no,0,yes,1,no,0,2.7781107310508486,yes,1,unfurnished
Housing id -12647,10127547.09048562,10488.012672055072,3.4620817972741427,3.27358504029604,2.2855534856099555,no,0,yes,1,no,0,no,0,no,0,0.12443481730781514,yes,1,furnished
Housing id -12648,4609033.973294329,15927.143001182536,2.2059609350741463,2.5336953313080524,1.2777973124822637,yes,1,yes,1,yes,1,no,0,yes,1,1.66000239303085,yes,1,semi-furnished
Housing id -12649,10739536.287684686,13997.086380858682,5.398297653588397,3.234156944806293,3.3570429488058853,yes,1,yes,1,no,0,yes,1,yes,1,1.7694532963604002,no,0,furnished
Housing id -12650,3881389.985399976,6634.919537167472,3.322408821894123,2.405724138230722,3.0113594228462324,no,0,yes,1,yes,1,no,0,yes,1,2.437762059973336,yes,1,furnished
Housing id -12651,4717227.7177818455,14669.280012163474,5.563935751640092,1.2096479574083274,3.9649756398004876,no,0,no,0,yes,1,yes,1,no,0,1.2912024952195447,yes,1,semi-furnished
Housing id -12652,7940478.318246601,15220.802787237539,5.84066215083728,1.338934152226662,2.4482857455106,yes,1,yes,1,yes,1,no,0,yes,1,1.7937984493520163,no,0,unfurnished
Housing id -12653,2322930.692114462,6495.971903003425,1.822790615006329,3.6094801826089786,2.4471682984101593,yes,1,no,0,yes,1,no,0,no,0,0.23907199162424697,no,0,furnished
Housing id -12654,11079510.577816509,15798.993946141092,1.3361950617613774,3.8970355178361533,1.9423297762260834,yes,1,no,0,no,0,yes,1,no,0,0.05420270297900098,no,0,furnished
Housing id -12655,10923459.551110005,3682.690059611282,1.4662782327286774,3.7251014207892137,2.669051046381422,no,0,yes,1,no,0,yes,1,yes,1,2.568729827357605,no,0,furnished
Housing id -12656,5908456.055872911,7196.26178166813,1.518672843290922,3.028740827949624,1.3156863681489797,no,0,yes,1,yes,1,no,0,yes,1,1.823854857971978,yes,1,furnished
Housing id -12657,8808591.738484796,4945.831580852506,5.236937028820169,1.1005161765541678,3.4688107392307517,yes,1,yes,1,no,0,no,0,yes,1,0.6354602585043693,yes,1,semi-furnished
Housing id -12658,11569027.433337858,6871.097836285244,1.5223054396016584,1.7651716936095698,3.357187253603808,no,0,no,0,yes,1,no,0,yes,1,0.5405415793400218,yes,1,furnished
Housing id -12659,7728731.11451733,12503.21121906249,2.1412677622555534,2.9030577794260637,3.8628620538286134,yes,1,yes,1,yes,1,no,0,no,0,0.6408504051067049,no,0,semi-furnished
Housing id -12660,8137005.159707327,8003.500939805925,5.892796551625048,2.485682604111262,1.9603664317574425,yes,1,no,0,no,0,no,0,yes,1,1.2514361560920935,yes,1,furnished
Housing id -12661,12094615.88903206,2168.4338095732196,2.0353355656737673,1.3722132447820306,1.0296974780690378,no,0,yes,1,no,0,yes,1,no,0,1.7547926584866183,no,0,semi-furnished
Housing id -12662,9454956.121184602,10781.992105656156,1.3425705879771352,3.0422700848940494,2.8639779435106734,yes,1,yes,1,no,0,yes,1,yes,1,0.9869161386104696,no,0,unfurnished
Housing id -12663,8548975.613361802,13936.192725472985,2.0645616882306546,1.828715068371649,1.2816319614658782,no,0,no,0,no,0,yes,1,yes,1,1.5444490398044004,no,0,semi-furnished
Housing id -12664,6148603.8503046185,15680.636759138235,4.5422354244168215,2.1649496966282475,1.7962791042166446,no,0,no,0,no,0,no,0,yes,1,1.7168177205120945,no,0,semi-furnished
Housing id -12665,3180787.751330975,6298.009482134749,2.716277883891206,1.0169527316240243,2.1927326519225327,no,0,no,0,no,0,no,0,no,0,1.635524025951343,yes,1,unfurnished
Housing id -12666,5759248.652169591,8742.139920244057,4.491575305886018,3.1064200577758996,2.7779673694371594,no,0,no,0,yes,1,yes,1,no,0,0.1166969999052282,yes,1,unfurnished
Housing id -12667,2128991.6712854905,7910.643054291426,2.3015347400313737,1.1964374226253294,1.3349018816953788,no,0,no,0,yes,1,no,0,no,0,0.9286695978778066,yes,1,semi-furnished
Housing id -12668,8953617.360899933,6343.073705944988,4.391157642143518,3.827525124311282,1.01413076009417,no,0,yes,1,yes,1,yes,1,no,0,2.886274716948294,yes,1,unfurnished
Housing id -12669,9334216.57614457,13107.020418402619,4.36547663518816,2.9546919648813503,1.5663999187611375,no,0,no,0,no,0,no,0,no,0,1.1991111756815624,no,0,furnished
Housing id -12670,3959924.3717896175,9890.00850184592,5.706015824150801,3.1231888243929906,2.466569387734353,no,0,yes,1,yes,1,no,0,yes,1,1.6621620139214388,yes,1,semi-furnished
Housing id -12671,12908762.629116323,12895.372927120483,5.739177596992626,3.255855182643362,1.357840240473969,no,0,no,0,no,0,no,0,yes,1,1.5149437700174144,no,0,furnished
Housing id -12672,12804315.010655614,4418.450597143959,2.662339550225411,3.8331094101269376,1.6387106207695998,yes,1,yes,1,no,0,no,0,no,0,2.839956813156165,no,0,semi-furnished
Housing id -12673,3185682.0493047056,2228.216176478592,3.3828455069552446,1.623681528591439,3.8868821834337637,yes,1,yes,1,yes,1,yes,1,no,0,1.3257151485826075,yes,1,furnished
Housing id -12674,5356330.785098536,5665.794317064683,4.117812430040239,3.370029113480798,1.7785767302542965,yes,1,yes,1,yes,1,yes,1,yes,1,1.7451179882231997,no,0,semi-furnished
Housing id -12675,12496246.3839268,16124.950091305496,2.8445629787675855,1.1583851003894972,2.329452979832929,yes,1,yes,1,no,0,yes,1,yes,1,1.414718463034431,yes,1,unfurnished
Housing id -12676,12514246.297052387,9517.71857833404,5.235249738733522,3.700668314927623,1.7285562507826981,no,0,no,0,no,0,no,0,yes,1,2.404851191968288,no,0,unfurnished
Housing id -12677,13160523.18890723,2552.319799956252,1.134293408386218,3.2650985751652,2.499036491526395,yes,1,no,0,yes,1,yes,1,yes,1,0.20409400870116645,no,0,furnished
